순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
187,미망인,1955-12-10,15000 ,0,829000 ,5 ,362 ,1 ,1 ,한국,한국,,,청소년관람불가,"드라마,멜로/로맨스",박남옥,이민자
187,비밀객잔의 결투,2017-01-04,18000 ,0,18000 ,5 ,5 ,5 ,5 ,중국,중국,,(주)케이알씨지,12세이상관람가,"액션,어드벤처,드라마",유신의,
191,미스 히스테리,2016-04-04,24000 ,0,268000 ,4 ,46 ,1 ,2 ,중국,중국,,(주)콘텐츠판다,15세이상관람가,"드라마,멜로/로맨스",곽재용,"주신,동대위"
191,신여성,,22000 ,0,22000 ,4 ,4 ,1 ,2 ,중국,중국,,,,드라마,차이추성,
193,네거리,,21000 ,0,149000 ,3 ,23 ,1 ,2 ,중국,,,,,,천시링,
193,선생님의 일기,2016-11-02,30000 ,0,498484200 ,3 ,71300 ,1 ,2 ,태국,태국,,"(주)드림팩트엔터테인먼트,(주)미로스페이스",12세이상관람가,"멜로/로맨스,드라마",니티왓 다라톤,레일라 분야삭
193,워킹 스트리트,2016-11-17,20000 ,0,4020100 ,3 ,664 ,1 ,2 ,한국,한국,"(주)컨텐츠로드,(주)케이피필름",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,이상우,"백성현,이시강,이송이,김헌,정선화,조정훈"
193,호우시절,2009-10-08,20000 ,0,2140388500 ,3 ,287857 ,1 ,1 ,한국,"한국,중국",판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,허진호,"정우성,고원원,이봉화,이서영,김상호"
197,신구시대,,10000 ,0,94000 ,2 ,16 ,1 ,1 ,중국,중국,,,,드라마,주스린,
197,어린 아내,2016-11-18,10000 ,0,846000 ,2 ,168 ,1 ,2 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",화니,
197,여비서,2016-12-22,10000 ,0,48000 ,2 ,10 ,1 ,2 ,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
197,장난감,,14000 ,0,14000 ,2 ,2 ,1 ,2 ,중국,중국,,,,드라마,쑨위,
197,중국클래식애니메이션세트,,13000 ,0,13000 ,2 ,2 ,1 ,2 ,중국,중국,,,,애니메이션,,
202,검은 집: 죽음을 보는 눈,2016-12-29,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,청소년관람불가,공포(호러),빅터 살바,"루크 클레인탱크,알렉스 맥케나,잭 워드"
202,굶주린 여신: 양기흡수,2017-01-04,5000 ,0,5000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)영진크리에이티브,청소년관람불가,"멜로/로맨스,드라마",나가에 타카미,스노하라 미키
202,내 남편의 친구,2016-12-29,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
202,다빈치 트레져,2016-12-29,5000 ,0,5000 ,1 ,1 ,1 ,1 ,미국,미국,,(주)케이알씨지,15세이상관람가,어드벤처,피터 머비스,"C. 토마스 하우웰,랜스 헨릭슨"
202,대머리 오일마사지사,2017-01-02,8000 ,0,8000 ,1 ,1 ,1 ,1 ,일본,일본,,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),칸바라 나오토,마키노 하루카
202,미용실 : 특별한 서비스,2016-12-29,5000 ,0,5000 ,1 ,1 ,1 ,1 ,한국,한국,"대호필름,(주)영화사 사계절",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,
202,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,5000 ,0,420238500 ,1 ,69882 ,1 ,1 ,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,
